지역,망,측정소코드,측정소명,측정일시,SO2,CO,O3,NO2,PM10,PM25,주소
충북 진천군,도시대기,633411,진천읍,2019012323,0.004,0.6,0.023,0.028,30,11,충북 진천군 진천읍 상산로 65 읍내리 370-1
충북 진천군,도시대기,633411,진천읍,2019012321,0.004,0.6,0.034,0.02,37,13,충북 진천군 진천읍 상산로 65 읍내리 370-1
충북 충주시,도시대기,633123,칠금동,2019012318,0.004,0.5,0.026,0.033,64,34,충북 충주시 칠금동 874번지(칠금동 주민센터 옥상)(칠금 중랑로 37)
충북 진천군,도시대기,633411,진천읍,2019012320,0.004,0.6,0.032,0.025,39,19,충북 진천군 진천읍 상산로 65 읍내리 370-1
충북 충주시,도시대기,633123,칠금동,2019012320,0.004,0.4,0.02,0.035,61,29,충북 충주시 칠금동 874번지(칠금동 주민센터 옥상)(칠금 중랑로 37)
충북 충주시,도시대기,633123,칠금동,2019012321,0.004,0.5,0.015,0.039,46,19,충북 충주시 칠금동 874번지(칠금동 주민센터 옥상)(칠금 중랑로 37)
충북 충주시,도시대기,633123,칠금동,2019012322,0.004,0.5,0.014,0.038,51,21,충북 충주시 칠금동 874번지(칠금동 주민센터 옥상)(칠금 중랑로 37)
충북 충주시,도시대기,633123,칠금동,2019012323,0.004,0.6,0.011,0.04,49,17,충북 충주시 칠금동 874번지(칠금동 주민센터 옥상)(칠금 중랑로 37)
충북 진천군,도시대기,633411,진천읍,2019012319,0.004,0.6,0.035,0.024,44,17,충북 진천군 진천읍 상산로 65 읍내리 370-1
충북 진천군,도시대기,633411,진천읍,2019012318,0.004,0.7,0.041,0.02,56,33,충북 진천군 진천읍 상산로 65 읍내리 370-1
충북 충주시,도시대기,633123,칠금동,2019012403,0.004,0.6,0.004,0.032,40,19,충북 충주시 칠금동 874번지(칠금동 주민센터 옥상)(칠금 중랑로 37)
충북 충주시,도시대기,633123,칠금동,2019012404,0.004,0.6,0.005,0.029,35,20,충북 충주시 칠금동 874번지(칠금동 주민센터 옥상)(칠금 중랑로 37)
충북 충주시,도시대기,633123,칠금동,2019012405,0.004,0.6,0.003,0.031,31,21,충북 충주시 칠금동 874번지(칠금동 주민센터 옥상)(칠금 중랑로 37)
충북 충주시,도시대기,633123,칠금동,2019012406,0.004,0.7,0.002,0.033,43,20,충북 충주시 칠금동 874번지(칠금동 주민센터 옥상)(칠금 중랑로 37)
충북 충주시,도시대기,633123,칠금동,2019012407,0.004,0.8,0.002,0.034,41,27,충북 충주시 칠금동 874번지(칠금동 주민센터 옥상)(칠금 중랑로 37)
충북 진천군,도시대기,633411,진천읍,2019012404,0.004,0.8,0.017,0.028,50,29,충북 진천군 진천읍 상산로 65 읍내리 370-1
충북 진천군,도시대기,633411,진천읍,2019012406,0.004,0.9,0.006,0.035,40,27,충북 진천군 진천읍 상산로 65 읍내리 370-1
충북 진천군,도시대기,633411,진천읍,2019012515,0.004,0.6,0.041,0.013,44,17,충북 진천군 진천읍 상산로 65 읍내리 370-1
충북 진천군,도시대기,633411,진천읍,2019012516,0.004,0.6,0.041,0.014,50,17,충북 진천군 진천읍 상산로 65 읍내리 370-1
충북 진천군,도시대기,633411,진천읍,2019012610,0.004,0.6,0.025,0.019,42,21,충북 진천군 진천읍 상산로 65 읍내리 370-1
충북 진천군,도시대기,633411,진천읍,2019012609,0.004,0.7,0.015,0.03,38,21,충북 진천군 진천읍 상산로 65 읍내리 370-1
충북 진천군,도시대기,633411,진천읍,2019012607,0.004,0.6,0.027,0.015,41,19,충북 진천군 진천읍 상산로 65 읍내리 370-1
충북 진천군,도시대기,633411,진천읍,2019012606,0.004,0.6,0.027,0.015,47,17,충북 진천군 진천읍 상산로 65 읍내리 370-1
충북 충주시,도시대기,633123,칠금동,2019012123,0.004,0.5,0.015,0.035,55,32,충북 충주시 칠금동 874번지(칠금동 주민센터 옥상)(칠금 중랑로 37)
충북 진천군,도시대기,633411,진천읍,2019012605,0.004,0.6,0.027,0.016,59,19,충북 진천군 진천읍 상산로 65 읍내리 370-1
충북 진천군,도시대기,633411,진천읍,2019012604,0.004,0.6,0.026,0.017,69,19,충북 진천군 진천읍 상산로 65 읍내리 370-1
충북 진천군,도시대기,633411,진천읍,2019012603,0.004,0.6,0.023,0.019,81,19,충북 진천군 진천읍 상산로 65 읍내리 370-1
충북 진천군,도시대기,633411,진천읍,2019012602,0.004,0.6,0.023,0.019,85,19,충북 진천군 진천읍 상산로 65 읍내리 370-1
충북 진천군,도시대기,633411,진천읍,2019012813,0.004,0.6,0.035,0.016,113,39,충북 진천군 진천읍 상산로 65 읍내리 370-1
충북 진천군,도시대기,633411,진천읍,2019012601,0.004,0.6,0.024,0.019,85,21,충북 진천군 진천읍 상산로 65 읍내리 370-1
충북 충주시,도시대기,633123,칠금동,2019012206,0.004,0.7,0.002,0.032,48,30,충북 충주시 칠금동 874번지(칠금동 주민센터 옥상)(칠금 중랑로 37)
충북 진천군,도시대기,633411,진천읍,2019012524,0.004,0.6,0.026,0.018,79,21,충북 진천군 진천읍 상산로 65 읍내리 370-1
충북 진천군,도시대기,633411,진천읍,2019012523,0.004,0.6,0.027,0.018,82,21,충북 진천군 진천읍 상산로 65 읍내리 370-1
충북 진천군,도시대기,633411,진천읍,2019012522,0.004,0.6,0.028,0.02,74,21,충북 진천군 진천읍 상산로 65 읍내리 370-1
충북 진천군,도시대기,633411,진천읍,2019012521,0.004,0.6,0.031,0.02,68,27,충북 진천군 진천읍 상산로 65 읍내리 370-1
충북 진천군,도시대기,633411,진천읍,2019012520,0.004,0.6,0.034,0.019,65,25,충북 진천군 진천읍 상산로 65 읍내리 370-1
충북 진천군,도시대기,633411,진천읍,2019012519,0.004,0.6,0.036,0.019,57,29,충북 진천군 진천읍 상산로 65 읍내리 370-1
충북 진천군,도시대기,633411,진천읍,2019012518,0.004,0.6,0.038,0.018,49,21,충북 진천군 진천읍 상산로 65 읍내리 370-1
충북 진천군,도시대기,633411,진천읍,2019012517,0.004,0.6,0.04,0.015,50,17,충북 진천군 진천읍 상산로 65 읍내리 370-1
충북 충주시,도시대기,633123,칠금동,2019012205,0.004,0.8,0.003,0.032,57,33,충북 충주시 칠금동 874번지(칠금동 주민센터 옥상)(칠금 중랑로 37)
충북 충주시,도시대기,633123,칠금동,2019011816,0.004,0.4,0.03,0.027,33,18,충북 충주시 칠금동 874번지(칠금동 주민센터 옥상)(칠금 중랑로 37)
충북 진천군,도시대기,633411,진천읍,2019012815,0.004,0.7,0.041,0.014,121,17,충북 진천군 진천읍 상산로 65 읍내리 370-1
충북 진천군,도시대기,633411,진천읍,2019012817,0.004,0.6,0.039,0.014,135,17,충북 진천군 진천읍 상산로 65 읍내리 370-1
충북 충주시,도시대기,633123,칠금동,2019011412,0.004,1,0.007,0.036,149,120,충북 충주시 칠금동 874번지(칠금동 주민센터 옥상)(칠금 중랑로 37)
충북 진천군,도시대기,633411,진천읍,2019013108,0.004,0.8,0.02,0.025,96,59,충북 진천군 진천읍 상산로 65 읍내리 370-1
충북 진천군,도시대기,633411,진천읍,2019013107,0.004,0.9,0.019,0.028,110,79,충북 진천군 진천읍 상산로 65 읍내리 370-1
충북 진천군,도시대기,633411,진천읍,2019013106,0.004,0.8,0.019,0.028,78,59,충북 진천군 진천읍 상산로 65 읍내리 370-1
충북 진천군,도시대기,633411,진천읍,2019013105,0.004,0.7,0.022,0.024,65,51,충북 진천군 진천읍 상산로 65 읍내리 370-1
충북 진천군,도시대기,633411,진천읍,2019013104,0.004,0.7,0.025,0.024,65,43,충북 진천군 진천읍 상산로 65 읍내리 370-1
충북 진천군,도시대기,633411,진천읍,2019013103,0.004,0.7,0.018,0.031,61,45,충북 진천군 진천읍 상산로 65 읍내리 370-1
충북 진천군,도시대기,633411,진천읍,2019013102,0.004,0.7,0.022,0.028,64,53,충북 진천군 진천읍 상산로 65 읍내리 370-1
충북 충주시,도시대기,633123,칠금동,2019011424,0.004,1.4,0.002,0.045,196,156,충북 충주시 칠금동 874번지(칠금동 주민센터 옥상)(칠금 중랑로 37)
충북 충주시,도시대기,633123,칠금동,2019011501,0.004,1.3,0.002,0.042,190,153,충북 충주시 칠금동 874번지(칠금동 주민센터 옥상)(칠금 중랑로 37)
충북 충주시,도시대기,633123,칠금동,2019011502,0.004,1.3,0.001,0.042,195,154,충북 충주시 칠금동 874번지(칠금동 주민센터 옥상)(칠금 중랑로 37)
충북 충주시,도시대기,633123,칠금동,2019011503,0.004,1.3,0.002,0.039,193,154,충북 충주시 칠금동 874번지(칠금동 주민센터 옥상)(칠금 중랑로 37)
충북 충주시,도시대기,633123,칠금동,2019011504,0.004,1.4,0.002,0.038,188,151,충북 충주시 칠금동 874번지(칠금동 주민센터 옥상)(칠금 중랑로 37)
충북 진천군,도시대기,633411,진천읍,2019013023,0.004,0.7,0.02,0.033,59,41,충북 진천군 진천읍 상산로 65 읍내리 370-1
충북 충주시,도시대기,633123,칠금동,2019011506,0.004,1.3,0.002,0.038,187,150,충북 충주시 칠금동 874번지(칠금동 주민센터 옥상)(칠금 중랑로 37)
충북 진천군,도시대기,633411,진천읍,2019013022,0.004,0.7,0.022,0.032,56,31,충북 진천군 진천읍 상산로 65 읍내리 370-1
충북 진천군,도시대기,633411,진천읍,2019013021,0.004,0.7,0.029,0.027,60,37,충북 진천군 진천읍 상산로 65 읍내리 370-1
충북 진천군,도시대기,633411,진천읍,2019013020,0.004,0.7,0.026,0.032,60,39,충북 진천군 진천읍 상산로 65 읍내리 370-1
충북 진천군,도시대기,633411,진천읍,2019013009,0.004,1,0.007,0.036,75,57,충북 진천군 진천읍 상산로 65 읍내리 370-1
충북 충주시,도시대기,633123,칠금동,2019011411,0.004,1.1,0.005,0.033,157,119,충북 충주시 칠금동 874번지(칠금동 주민센터 옥상)(칠금 중랑로 37)
충북 충주시,도시대기,633123,칠금동,2019011410,0.004,1.2,0.002,0.033,151,116,충북 충주시 칠금동 874번지(칠금동 주민센터 옥상)(칠금 중랑로 37)
충북 진천군,도시대기,633411,진천읍,2019013110,0.004,0.7,0.018,0.027,79,35,충북 진천군 진천읍 상산로 65 읍내리 370-1
충북 충주시,도시대기,633123,칠금동,2019011408,0.004,1.2,0.002,0.032,133,108,충북 충주시 칠금동 874번지(칠금동 주민센터 옥상)(칠금 중랑로 37)
충북 영동군,도시대기,633471,영동읍,2019010123,0.004,0.2,0.023,0.01,27,23,충북 영동군 영동읍 계산로2길 25
충북 영동군,도시대기,633471,영동읍,2019010122,0.004,0.2,0.018,0.017,29,26,충북 영동군 영동읍 계산로2길 25
충북 영동군,도시대기,633471,영동읍,2019010121,0.004,0.2,0.02,0.014,34,34,충북 영동군 영동읍 계산로2길 25
충북 영동군,도시대기,633471,영동읍,2019010120,0.004,0.2,0.015,0.021,38,31,충북 영동군 영동읍 계산로2길 25
충북 영동군,도시대기,633471,영동읍,2019010119,0.004,0.2,0.019,0.015,35,28,충북 영동군 영동읍 계산로2길 25
충북 영동군,도시대기,633471,영동읍,2019010118,0.004,0.2,0.021,0.013,40,29,충북 영동군 영동읍 계산로2길 25
충북 충주시,도시대기,633123,칠금동,2019011204,0.004,1,0.002,0.036,105,70,충북 충주시 칠금동 874번지(칠금동 주민센터 옥상)(칠금 중랑로 37)
충북 충주시,도시대기,633123,칠금동,2019011206,0.004,1,0.002,0.034,99,68,충북 충주시 칠금동 874번지(칠금동 주민센터 옥상)(칠금 중랑로 37)
충북 충주시,도시대기,633123,칠금동,2019011301,0.004,1.1,0.002,0.051,148,117,충북 충주시 칠금동 874번지(칠금동 주민센터 옥상)(칠금 중랑로 37)
충북 충주시,도시대기,633123,칠금동,2019011519,0.004,0.4,0.023,0.025,89,40,충북 충주시 칠금동 874번지(칠금동 주민센터 옥상)(칠금 중랑로 37)
충북 충주시,도시대기,633123,칠금동,2019011308,0.004,1.1,0.002,0.032,113,89,충북 충주시 칠금동 874번지(칠금동 주민센터 옥상)(칠금 중랑로 37)
충북 충주시,도시대기,633123,칠금동,2019011310,0.004,1,0.003,0.03,122,94,충북 충주시 칠금동 874번지(칠금동 주민센터 옥상)(칠금 중랑로 37)
충북 충주시,도시대기,633123,칠금동,2019011311,0.004,1,0.005,0.032,132,105,충북 충주시 칠금동 874번지(칠금동 주민센터 옥상)(칠금 중랑로 37)
충북 충주시,도시대기,633123,칠금동,2019011317,0.004,0.8,0.028,0.042,143,108,충북 충주시 칠금동 874번지(칠금동 주민센터 옥상)(칠금 중랑로 37)
충북 진천군,도시대기,633411,진천읍,2019013113,0.004,0.6,0.024,0.021,62,17,충북 진천군 진천읍 상산로 65 읍내리 370-1
충북 진천군,도시대기,633411,진천읍,2019013112,0.004,0.7,0.019,0.027,56,15,충북 진천군 진천읍 상산로 65 읍내리 370-1
충북 진천군,도시대기,633411,진천읍,2019013111,0.004,0.7,0.017,0.027,66,23,충북 진천군 진천읍 상산로 65 읍내리 370-1
충북 충주시,도시대기,633123,칠금동,2019011322,0.004,1.1,0.002,0.05,156,107,충북 충주시 칠금동 874번지(칠금동 주민센터 옥상)(칠금 중랑로 37)
충북 충주시,도시대기,633123,칠금동,2019011323,0.004,1.3,0.002,0.047,137,101,충북 충주시 칠금동 874번지(칠금동 주민센터 옥상)(칠금 중랑로 37)
충북 충주시,도시대기,633123,칠금동,2019011407,0.004,1.1,0.002,0.031,126,100,충북 충주시 칠금동 874번지(칠금동 주민센터 옥상)(칠금 중랑로 37)
충북 충주시,도시대기,633123,칠금동,2019011309,0.004,1,0.002,0.033,127,91,충북 충주시 칠금동 874번지(칠금동 주민센터 옥상)(칠금 중랑로 37)
충북 진천군,도시대기,633411,진천읍,2019012316,0.004,0.7,0.045,0.018,73,47,충북 진천군 진천읍 상산로 65 읍내리 370-1
충북 충주시,도시대기,633123,칠금동,2019011520,0.004,0.3,0.025,0.019,101,22,충북 충주시 칠금동 874번지(칠금동 주민센터 옥상)(칠금 중랑로 37)
충북 충주시,도시대기,633123,칠금동,2019011522,0.004,0.3,0.023,0.02,64,13,충북 충주시 칠금동 874번지(칠금동 주민센터 옥상)(칠금 중랑로 37)
충북 진천군,도시대기,633411,진천읍,2019012910,0.004,0.9,0.009,0.033,74,27,충북 진천군 진천읍 상산로 65 읍내리 370-1
충북 충주시,도시대기,633123,칠금동,2019011715,0.004,0.5,0.024,0.028,71,26,충북 충주시 칠금동 874번지(칠금동 주민센터 옥상)(칠금 중랑로 37)
충북 진천군,도시대기,633411,진천읍,2019012907,0.004,1,0.004,0.034,77,19,충북 진천군 진천읍 상산로 65 읍내리 370-1
충북 진천군,도시대기,633411,진천읍,2019012906,0.004,0.8,0.007,0.03,73,21,충북 진천군 진천읍 상산로 65 읍내리 370-1
충북 충주시,도시대기,633123,칠금동,2019011718,0.004,0.3,0.025,0.027,53,11,충북 충주시 칠금동 874번지(칠금동 주민센터 옥상)(칠금 중랑로 37)
충북 진천군,도시대기,633411,진천읍,2019012903,0.004,0.8,0.005,0.034,81,23,충북 진천군 진천읍 상산로 65 읍내리 370-1
충북 진천군,도시대기,633411,진천읍,2019012902,0.004,0.9,0.008,0.033,76,25,충북 진천군 진천읍 상산로 65 읍내리 370-1
충북 진천군,도시대기,633411,진천읍,2019012901,0.004,0.9,0.005,0.038,77,21,충북 진천군 진천읍 상산로 65 읍내리 370-1
충북 진천군,도시대기,633411,진천읍,2019012824,0.004,0.8,0.009,0.034,80,19,충북 진천군 진천읍 상산로 65 읍내리 370-1
충북 진천군,도시대기,633411,진천읍,2019012823,0.004,0.7,0.014,0.031,90,21,충북 진천군 진천읍 상산로 65 읍내리 370-1
충북 충주시,도시대기,633123,칠금동,2019011802,0.004,0.8,0.003,0.036,62,29,충북 충주시 칠금동 874번지(칠금동 주민센터 옥상)(칠금 중랑로 37)
충북 충주시,도시대기,633123,칠금동,2019011803,0.004,0.7,0.002,0.035,59,29,충북 충주시 칠금동 874번지(칠금동 주민센터 옥상)(칠금 중랑로 37)
충북 충주시,도시대기,633123,칠금동,2019011804,0.004,0.8,0.002,0.034,58,32,충북 충주시 칠금동 874번지(칠금동 주민센터 옥상)(칠금 중랑로 37)
충북 충주시,도시대기,633123,칠금동,2019011805,0.004,0.8,0.002,0.031,60,29,충북 충주시 칠금동 874번지(칠금동 주민센터 옥상)(칠금 중랑로 37)
충북 충주시,도시대기,633123,칠금동,2019011806,0.004,0.8,0.002,0.032,60,31,충북 충주시 칠금동 874번지(칠금동 주민센터 옥상)(칠금 중랑로 37)
충북 진천군,도시대기,633411,진천읍,2019012822,0.004,0.7,0.014,0.033,85,13,충북 진천군 진천읍 상산로 65 읍내리 370-1
충북 진천군,도시대기,633411,진천읍,2019012820,0.004,0.6,0.034,0.016,110,15,충북 진천군 진천읍 상산로 65 읍내리 370-1
충북 진천군,도시대기,633411,진천읍,2019012819,0.004,0.6,0.036,0.016,120,17,충북 진천군 진천읍 상산로 65 읍내리 370-1
